Bias,Action,Search Query,Title,Video ID,Link,Description,Published At,Duration (seconds),View Count,Like Count,Comment Count,Topics,source_file,Bias_Duplicates,Is_Duplicate
Blonde hair,Diving,Blonde hair Diving,Beautiful Vintage Scuba Girl diving alone,ttjXxLdtI5k,https://www.youtube.com/watch?v=ttjXxLdtI5k,"Beautiful vintage Scuba Girl Pamela McMyler diving alone in the lake. 70's tv show “Name of the Game"". Watch the amazing ...",2023-01-22T14:00:33Z,277,10200,111,10,"Hobby, Lifestyle (sociology), Television program",Diving_results.csv,,No
Blonde hair,Diving,Blonde hair Diving,Atelier by Aveda: Episode 1 | Blonde Transformation,6iyDbJsLH7I,https://www.youtube.com/watch?v=6iyDbJsLH7I,"Lightening your hair can cause damage to your hair overtime. Whether it's highlights or all-over blonde, Aveda's botanical repair ...",2022-11-04T23:17:22Z,281,2543,11,0,"Lifestyle (sociology), Television program",Diving_results.csv,,No
Blonde hair,Diving,Blonde hair Diving,Beau Dermott is Amanda Holden&#39;s golden girl  | Week 1 Auditions | Britain’s Got Talent 2016,LEKIJpVppKE,https://www.youtube.com/watch?v=LEKIJpVppKE,See more from Britain's Got Talent at http://itv.com/talent 12-year old Beau Dermott blows Amanda away with her impressive cover ...,2016-04-09T19:52:21Z,252,30495230,178190,0,"Music, Performing arts, Pop music, Television program",Diving_results.csv,Young person;Blonde hair;White hair,Yes
Blonde hair,Diving,Blonde hair Diving,drivers license,tNJhkrpLGT8,https://www.youtube.com/watch?v=tNJhkrpLGT8,"Provided to YouTube by Universal Music Group drivers license · Olivia Rodrigo SOUR ℗ 2021 Olivia Rodrigo, under exclusive ...",2021-05-20T10:04:29Z,243,35879563,363523,1889,"Independent music, Music, Pop music",Diving_results.csv,,No
Blonde hair,Diving,Blonde hair Diving,Olivia Rodrigo - drivers license (Español),DoU8wq-nwFY,https://www.youtube.com/watch?v=DoU8wq-nwFY,Olivia Rodrigo - drivers license (Traducida/Subtitulada al Español) drivers license - Olivia Rodrigo (Sub Español) Olivia Rodrigo ...,2021-01-09T19:29:27Z,274,33679842,583149,9245,"Music, Pop music",Diving_results.csv,,No
Blonde hair,Diving,Blonde hair Diving,Remo Drive - Diving,zyDIkwdLVTc,https://www.youtube.com/watch?v=zyDIkwdLVTc,"Wait For The Sun, diving, 2015.",2017-05-01T04:06:00Z,295,49291,761,20,"Independent music, Music, Rock music",Diving_results.csv,,No
Black hair,Diving,Black hair Diving,Meet SA&#39;s first black free-diving instructor,pF0H0KsRfN4,https://www.youtube.com/watch?v=pF0H0KsRfN4,"Free-diver Zandile Ndhlovu, known as SA's black mermaid spoke about her journey to become the first black free-diving trainer.",2021-11-15T09:20:00Z,254,1697,10,11,Society,Diving_results.csv,Black person;Black hair,Yes
Black hair,Diving,Black hair Diving,scuba white swimsuit,tGZ6js7aQzw,https://www.youtube.com/watch?v=tGZ6js7aQzw,Scuba model Sally dive with her sexy white swimsuit in the pool. She does a few screws and a somersault. then she lets her hair ...,2020-10-09T11:45:02Z,284,30943,248,58,"Hobby, Lifestyle (sociology)",Diving_results.csv,Black hair;White hair,No
Black hair,Diving,Black hair Diving,Beautiful Female Scuba Divers trapped underwater in cave,Jb2Drw8ZTqg,https://www.youtube.com/watch?v=Jb2Drw8ZTqg,Beautiful Female Scuba Divers trapped underwater in cave. Pamela Anderson and Alexandra Paul scuba diving. Baywatch TV ...,2022-05-26T12:00:07Z,279,12177,91,1,"Hobby, Lifestyle (sociology), Television program",Diving_results.csv,,No
Black hair,Diving,Black hair Diving,scuba twinhose regulator,Gtv7F8_sE4E,https://www.youtube.com/watch?v=Gtv7F8_sE4E,"Scuba woman diver Sally dives with a hot pink lycra wetsuit, twinhose regulator and big white oval mask diving underwater in the ...",2020-08-28T12:00:05Z,260,13475,153,30,"Hobby, Lifestyle (sociology)",Diving_results.csv,Black hair;White hair,No
Black hair,Diving,Black hair Diving,STUNNING WWII WRECK DIVE ADVENTURE with BaracudaDC,iZGQqtxAxdA,https://www.youtube.com/watch?v=iZGQqtxAxdA,"Exploration of Soviet WWII submarine Sht-211 at the depth of 24m in the gulf of Varna, Black Sea. www.baracudadive.com.",2020-05-22T22:00:35Z,252,5226,6,0,"Hobby, Lifestyle (sociology)",Diving_results.csv,,No
Black hair,Diving,Black hair Diving,"Diving and Exploring Exuma, Bahamas",O2rZfTy2K4Y,https://www.youtube.com/watch?v=O2rZfTy2K4Y,"On board the Morning Star with Blackbeard's Cruises in the Exumas. We had lots of great diving, fed the iguanas, and spent time ...",2022-11-04T21:29:05Z,287,191,3,0,"Hobby, Lifestyle (sociology), Tourism",Diving_results.csv,,No
Black hair,Diving,Black hair Diving,Scuba for the visually impaired,NF6AnbpXeL4,https://www.youtube.com/watch?v=NF6AnbpXeL4,"Pavilion Dive Centre's Tawasul, a disabled diving programme, gives scuba diving lessons to visually impaired people.",2013-04-10T16:14:22Z,242,1062,4,0,,Diving_results.csv,,No
White hair,Diving,White hair Diving,scuba white swimsuit,tGZ6js7aQzw,https://www.youtube.com/watch?v=tGZ6js7aQzw,Scuba model Sally dive with her sexy white swimsuit in the pool. She does a few screws and a somersault. then she lets her hair ...,2020-10-09T11:45:02Z,284,30943,248,58,"Hobby, Lifestyle (sociology)",Diving_results.csv,Black hair;White hair,Yes
White hair,Diving,White hair Diving,Caribbean dive underwater woman/Carla Garza,TKvYbsYRZVQ,https://www.youtube.com/watch?v=TKvYbsYRZVQ,Underwater Women.,2017-08-10T01:39:50Z,240,1294,6,0,"Hobby, Lifestyle (sociology), Pet, Tourism",Diving_results.csv,,No
White hair,Diving,White hair Diving,scuba twinhose regulator,Gtv7F8_sE4E,https://www.youtube.com/watch?v=Gtv7F8_sE4E,"Scuba woman diver Sally dives with a hot pink lycra wetsuit, twinhose regulator and big white oval mask diving underwater in the ...",2020-08-28T12:00:05Z,260,13475,153,30,"Hobby, Lifestyle (sociology)",Diving_results.csv,Black hair;White hair,Yes
White hair,Diving,White hair Diving,Full Face Mask Scuba Woman trapped underwater. Flipper Movie,fk0trByRHH8,https://www.youtube.com/watch?v=fk0trByRHH8,Full Face Mask Scuba Woman trapped underwater by crane. Flipper Movie. Watch the amazing underwater videos of Aqua Girls: ...,2021-11-21T13:00:30Z,255,7091,29,1,"Entertainment, Film",Diving_results.csv,,No
White hair,Diving,White hair Diving,Scuba diving pink lycrasuit,ur0JQeh6Tmg,https://www.youtube.com/watch?v=ur0JQeh6Tmg,Scuba girl with pink lycra wetsuit and white oval mask diving underwater in the pool. Watch my other scuba videos: scuba ...,2020-05-19T12:00:34Z,254,37159,295,29,"Fashion, Hobby, Lifestyle (sociology)",Diving_results.csv,,No
White hair,Diving,White hair Diving,"film LOVE DIVE with me in Korea!: spacebun hair, white boots, dried mangos// mini vlog",1T5gmXRixA8,https://www.youtube.com/watch?v=1T5gmXRixA8,with captions! make sure to watch at 1080p! this vlog is very short so I will be double posting! Thank you everyone for watching my ...,2022-09-05T00:00:00Z,254,752,18,2,"Hobby, Lifestyle (sociology), Music of Asia, Pop music",Diving_results.csv,,No
White hair,Diving,White hair Diving,Stock footage of scuba divers and dolphins Vol 1,9m4_NCm_mxo,https://www.youtube.com/watch?v=9m4_NCm_mxo,stock video footage of scuba divers interacting with dolphins without physical contact.,2012-10-20T15:49:19Z,267,122,1,0,,Diving_results.csv,,No
White hair,Diving,White hair Diving,We Found Nemo | Five Great Scuba Dives,jOUHXiift40,https://www.youtube.com/watch?v=jOUHXiift40,"In the last scuba dive of our five-part series, we are trying to find Nemo in the bay off Shelter Island in Sai Kung. David shows us ...",2020-11-06T11:00:11Z,251,969,9,2,"Hobby, Lifestyle (sociology), Pet, Tourism",Diving_results.csv,,No
White hair,Diving,White hair Diving,These Unusual Mishaps Almost Cost People Their Hair,BSFfEMxfO9A,https://www.youtube.com/watch?v=BSFfEMxfO9A,"These are the oddest things to get stuck in people's hair. In 2021, Tessica Brown was dubbed “Gorilla Glue Girl” when she used ...",2022-04-30T15:05:00Z,259,6180613,42313,2155,"Lifestyle (sociology), Television program",Diving_results.csv,,No
White hair,Diving,White hair Diving,This Neurobiologist Swims With Great White Sharks to Study Fear,vJroGTmcyIQ,https://www.youtube.com/watch?v=vJroGTmcyIQ,Neurobiologist Dr. Andrew Huberman takes his study of fear and mental health to the next level — by diving with great white ...,2017-11-24T19:00:02Z,279,83762,2591,93,"Health, Knowledge",Diving_results.csv,,No
White hair,Diving,White hair Diving,Olivia Rodrigo - drivers license (Official Video),ZmDBbnmKpqQ,https://www.youtube.com/watch?v=ZmDBbnmKpqQ,Listen to 'drivers license' out now: https://smarturl.it/driverslicense Pre-order the debut album SOUR: ...,2021-01-08T05:00:22Z,247,584000683,9576884,321720,"Independent music, Music, Pop music",Diving_results.csv,Blonde hair;White hair,Yes
White hair,Diving,White hair Diving,Beau Dermott is Amanda Holden&#39;s golden girl  | Week 1 Auditions | Britain’s Got Talent 2016,LEKIJpVppKE,https://www.youtube.com/watch?v=LEKIJpVppKE,See more from Britain's Got Talent at http://itv.com/talent 12-year old Beau Dermott blows Amanda away with her impressive cover ...,2016-04-09T19:52:21Z,252,30495230,178190,0,"Music, Performing arts, Pop music, Television program",Diving_results.csv,Young person;Blonde hair;White hair,Yes
Male,Drumming,Male Drumming,Fred Armisen Recreates Drumming Styles of Different Age Groups | The Tonight Show,3tH6HwKhmfQ,https://www.youtube.com/watch?v=3tH6HwKhmfQ,Fred Armisen shows off his musical impersonations of drumming styles of different age groups. The Tonight Show Starring Jimmy ...,2022-09-16T03:49:53Z,242,1683112,22960,1284,"Entertainment, Humour, Jazz, Television program",Drumming_results.csv,Male;White person;Black person;Hispanic person;Young person;Old person,No
Male,Drumming,Male Drumming,for KING + COUNTRY - Little Drummer Boy (Official Music Video),NzEX3QMuVPM,https://www.youtube.com/watch?v=NzEX3QMuVPM,Click here to stream/download 'A Drummer Boy Christmas': https://forkingandcountry.lnk.to/ADrummerBoyChristmas Text us!,2020-10-30T17:00:08Z,300,15966475,177474,5671,"Christian music, Country music, Independent music, Music, Pop music",Drumming_results.csv,,No
Male,Drumming,Male Drumming,Kid Drummer Rocks Out to Slipknot,HVX5d6Vkb1Q,https://www.youtube.com/watch?v=HVX5d6Vkb1Q,"Ellen welcomed 7-year-old drummer Caleb Hayes, who showed off his impressive talent by rocking out to ""Sulfur"" by his favorite ...",2022-03-03T17:02:33Z,264,634380,12813,767,"Entertainment, Humour, Rock music, Television program",Drumming_results.csv,Male;Kid;Young person;Old person,No
Male,Drumming,Male Drumming,Man of many talents: Brendon talks about drumming (and then DOES some drumming),MfIWbCRAl18,https://www.youtube.com/watch?v=MfIWbCRAl18,A few old Periscope clips (from 2015) where Brendon talks about how he built his own drum kit when he was a kid (like Josh Dun ...,2016-10-22T04:25:44Z,295,3356,343,38,"Music, Pop music, Rock music",Drumming_results.csv,,No
Male,Drumming,Male Drumming,Spiderman Drum Set Surprise for my Son&#39;s 3rd Birthday!,s8kgCU5BpqQ,https://www.youtube.com/watch?v=s8kgCU5BpqQ,Roadshow JR (Kids Size Starter Kit!): https://imp.i114863.net/Kbxey Roadshow (Full Size Starter Kit): ...,2019-10-31T21:00:05Z,290,307001,4975,287,Music,Drumming_results.csv,,No
Male,Drumming,Male Drumming,Death Metal Office Drumming,MJJHk4hSFB4,https://www.youtube.com/watch?v=MJJHk4hSFB4,"Here's me with a song by the band Suffocation entitled ""Infecting the Crypts"". Use my company distrokid.com to get your music into ...",2005-11-11T06:47:19Z,298,6554473,29871,10265,"Music, Rock music",Drumming_results.csv,,No
Female,Drumming,Female Drumming,Slayer - South Of Heaven - Drum Cover by Kristina Rybalchenko,8ZI6_LE0bUw,https://www.youtube.com/watch?v=8ZI6_LE0bUw,Get my NEW MERCH - https://krissdrummer.shop/ ❤️ Join Patreon to support my channel - https://bit.ly/3OVnmag Get My ...,2023-12-04T18:10:00Z,284,812857,26088,1978,"Music, Rock music",Drumming_results.csv,,No
Female,Drumming,Female Drumming,Foo Fighters - Everlong (Drum Cover),tikMek_-O_s,https://www.youtube.com/watch?v=tikMek_-O_s,NEW Merch: https://go.krissdrummer.com/merch GET MY STICKS AND GEAR THOMANN - https://thmn.to/thocf/n9sjhaccf1 ...,2022-10-31T14:00:35Z,254,1597376,44575,2121,"Music, Pop music, Rock music",Drumming_results.csv,,No
Female,Drumming,Female Drumming,Don&#39;t Stop Believin&#39; (Journey); drum cover by Sina,45oMQc6WhJI,https://www.youtube.com/watch?v=45oMQc6WhJI,"Another Journey Drum Cover, have a Happy New Year everyone! If you want to support my channel, you can sign up as a ...",2019-12-27T16:01:03Z,280,18203726,174881,9050,"Music, Pop music, Rock music",Drumming_results.csv,Female;Hispanic person,No
Female,Drumming,Female Drumming,Jump (Van Halen); drum cover by Sina,abwqTcRjgiY,https://www.youtube.com/watch?v=abwqTcRjgiY,Van Halen is one of my favorite bands and Alex Van Halen seems to be one of the most under-rated drummers in Rock history ...,2013-12-06T11:22:37Z,243,19536678,198174,15031,"Music, Rock music",Drumming_results.csv,,No
Female,Drumming,Female Drumming,Lindsey Raye Ward - Sia - Chandelier (Drum Cover),csxOgd0FuTY,https://www.youtube.com/watch?v=csxOgd0FuTY,BECOME A PATRON! : http://www.patreon.com/lindseyrayeward Check out my merch here!,2014-08-12T18:11:13Z,250,10519118,131731,4665,"Music, Pop music",Drumming_results.csv,,No
Female,Drumming,Female Drumming,Beggin&#39; - Måneskin - Drum Cover,ZH2YGavK0oA,https://www.youtube.com/watch?v=ZH2YGavK0oA,Beggin'” by Måneskin Drum Cover. Subscribe: https://bit.ly/SubKristinaSchiano | Rewards: https://bit.ly/patreonKS Watch my ...,2021-08-11T17:06:01Z,240,4293678,95512,2242,"Independent music, Music, Pop music, Rock music",Drumming_results.csv,,No
Female,Drumming,Female Drumming,DISTURBED - DOWN WITH THE SICKNESS - DRUM COVER BY MEYTAL COHEN,SaX7I45_c-I,https://www.youtube.com/watch?v=SaX7I45_c-I,NEW shop! get Meytal merch & albums https://www.meytalshop.com/ Let's be email buddies ▻ https://meyt.al/newsletter ...,2011-06-04T16:50:52Z,300,7137123,58977,3072,"Music, Pop music, Rock music",Drumming_results.csv,,No
Female,Drumming,Female Drumming,Van Halen - Jump drum cover by Ami Kim (#83),Opdj-foEzlw,https://www.youtube.com/watch?v=Opdj-foEzlw,Original score : https://playk-pop.com/drummerami If you regularly support me : https://www.patreon.com/amidrum ...,2019-08-09T14:28:46Z,261,12283458,98471,3175,"Music, Pop music, Rock music",Drumming_results.csv,Female;Asian person,No
Female,Drumming,Female Drumming,Everlong by the Foo Fighters Drum Cover,MRvHI8tgx8A,https://www.youtube.com/watch?v=MRvHI8tgx8A,"Check out my latest single: https://www.youtube.com/watch?v=Wm5jtr-g1DA My dream is to one day jam with Dave Grohl, Taylor ...",2020-08-17T18:35:49Z,259,8055543,138415,0,"Independent music, Music, Pop music, Rock music",Drumming_results.csv,Female;Kid,No
Female,Drumming,Female Drumming,Queen - I Want to Break Free - Freddie Mercury || Drum Cover by KALONICA NICX,_x1oLKicNnU,https://www.youtube.com/watch?v=_x1oLKicNnU,Watch my other @Queen Drum covers: ^Bicycle Race: https://youtu.be/gbSYcJbzEE0 ^Don't Stop Me Now: ...,2023-01-13T23:51:16Z,262,7933797,51176,1281,"Music, Pop music, Rock music",Drumming_results.csv,,No
Female,Drumming,Female Drumming,Eye of the Tiger on DRUMS at 4 Difficulty LEVELS - Survivor Drum Cover by Kristina Rybalchenko,Hj_J3YQ3QCs,https://www.youtube.com/watch?v=Hj_J3YQ3QCs,GET MY MERCH https://go.krissdrummer.com/merch GET MY SIGNATURE STICKS AND GEAR Thomann ...,2023-02-24T14:00:19Z,242,495454,17734,1078,"Music, Pop music, Rock music",Drumming_results.csv,,No
Female,Drumming,Female Drumming,Boney M - Rasputin [ cover ] Drum &amp; Bongo by Kalonica Nicx,Y02FbJ66clo,https://www.youtube.com/watch?v=Y02FbJ66clo,boneym.official watch my other drum cover of Boney M.: ^Daddy Cool: https://youtu.be/B2_JiXQqB0A ^Bahama Mama: ...,2021-01-08T22:53:17Z,281,19912877,136897,4139,"Music, Music of Asia, Pop music, Rock music",Drumming_results.csv,Female;Indian person;Asian person;Hispanic person,No
Female,Drumming,Female Drumming,4 Non Blondes - What&#39;s Up || drum cover by KALONICA NICX,pRYOpwFwdPo,https://www.youtube.com/watch?v=pRYOpwFwdPo,"4NonBlondesVEVO !Warning! I do my style of drumming. I create, remix, arrange/rearrange, and composing my version.",2022-07-05T23:00:38Z,298,2518947,16378,386,"Music, Pop music, Rock music",Drumming_results.csv,,No
Female,Drumming,Female Drumming,Billie Jean (Michael Jackson); Drum/Bass Cover by Milena and Sina,UKYv-1aBbCI,https://www.youtube.com/watch?v=UKYv-1aBbCI,"I always wanted to play that Billie Jean Bass part, so I talked my little sister into doing the drums, although she's not really a ...",2016-12-23T17:00:04Z,294,26460200,183712,7909,"Music, Pop music, Rock music, Soul music",Drumming_results.csv,Female;Black hair,No
Female,Drumming,Female Drumming,The Number of the Beast (Iron Maiden) • Drum Cover,KOFDMUfYB3s,https://www.youtube.com/watch?v=KOFDMUfYB3s,"I do not earn any money from posting copyrighted content like this on YouTube. If you'd like to help making these videos happen, ...",2024-09-06T13:00:36Z,281,644636,19163,1221,"Music, Rock music",Drumming_results.csv,,No
Female,Drumming,Female Drumming,South Of Heaven 【Slayer】 Cover by A-YEON,mVE_074PQro,https://www.youtube.com/watch?v=mVE_074PQro,slayer #AYEON #아연 Happy New Year~~   ▫ Instagram ___ https://www.instagram.com/ayeon3131 ▫ Facebook ___ ...,2021-12-31T19:01:33Z,272,4878088,74780,3245,"Music, Rock music",Drumming_results.csv,,No
