video_name,count_white,count_asian,count_black,count_middle_eastern,count_indian,count_hispanic,count_unknown,final
v_Fencing_g41_c01.,7,6,7,0,0,26,4,hispanic
v_Fencing_g42_c01,0,48,2,0,0,0,0,asian
v_Fencing_g43_c01,46,1,2,0,0,0,1,white
v_Fencing_g44_c01,0,0,16,0,0,0,34,unknown
v_Fencing_g45_c01,27,10,5,7,0,0,1,white
v_Fencing_g46_c01.,4,18,27,1,0,0,0,black
v_Fencing_g47_c01,50,0,0,0,0,0,0,white
v_Fencing_g48_c01,8,0,1,0,5,31,5,hispanic
v_Fencing_g49_c01,7,35,2,1,2,1,2,asian
v_Fencing_g50_c01,0,19,17,7,5,1,1,asian
v_Fencing_g51_c01,24,0,2,11,0,13,0,white
v_Fencing_g52_c01.,32,0,17,0,0,1,0,white
v_Fencing_g53_c01,44,1,2,0,0,1,2,white
v_Fencing_g54_c01,22,4,6,2,0,9,7,white
v_Fencing_g55_c01,34,0,10,1,0,3,2,white
v_Fencing_g56_c01,0,0,0,0,0,50,0,hispanic
v_Fencing_g57_c01.,1,0,0,0,0,42,7,hispanic
v_Fencing_g58_c01,40,1,0,1,0,1,7,white
v_Fencing_g59_c01,0,10,6,31,0,0,3,middle eastern
v_Fencing_g60_c01,0,4,3,7,36,0,0,indian
v_Fencing_g61_c01,0,0,35,2,4,9,0,black
v_Fencing_g62_c01,3,27,8,1,2,1,8,asian
v_Fencing_g63_c01.,4,0,2,0,2,11,31,unknown
v_Fencing_g64_c01,0,2,45,2,0,0,1,black
v_Fencing_g65_c01,1,0,2,42,0,5,0,middle eastern
v_Fencing_g66_c01,21,3,0,22,0,4,0,middle eastern
v_Fencing_g67_c01.,8,0,0,0,0,21,21,hispanic
v_Fencing_g68_c01,6,0,1,43,0,0,0,middle eastern
v_Fencing_g69_c01,25,15,3,1,0,0,6,white
v_Fencing_g70_c01,22,6,4,3,0,0,15,white
v_Fencing_g71_c01,1,40,4,1,1,2,1,asian
v_Fencing_g72_c01.,26,0,2,1,0,4,17,white
v_Fencing_g73_c01,27,5,2,3,0,4,9,white
v_Fencing_g74_c01,7,5,4,7,3,1,23,white
v_Fencing_g75_c01,34,0,2,0,2,7,5,white
v_Fencing_g76_c01,41,0,0,2,0,4,3,white
v_Fencing_g77_c01,6,42,0,0,0,0,2,asian
v_Fencing_g78_c01,0,48,0,2,0,0,0,asian
v_Fencing_g79_c01,0,26,1,2,0,0,21,asian
v_FieldHockeyPenalty_g01_c01.,21,7,12,0,3,2,5,white
v_FieldHockeyPenalty_g02_c01,10,5,32,0,0,2,1,black
v_FieldHockeyPenalty_g03_c01,46,0,3,0,0,1,0,white
v_FieldHockeyPenalty_g04_c01.,21,4,6,2,0,3,14,white
v_FieldHockeyPenalty_g05_c01,27,3,13,3,0,3,1,white
v_FieldHockeyPenalty_g06_c01,0,0,5,0,28,0,17,indian
v_FieldHockeyPenalty_g07_c01,0,5,11,0,33,1,0,indian
v_FieldHockeyPenalty_g08_c01,8,7,20,1,7,4,3,black
v_FieldHockeyPenalty_g09_c01,10,0,6,0,0,25,9,hispanic
v_FieldHockeyPenalty_g10_c01,4,2,43,0,0,1,0,black
v_FieldHockeyPenalty_g11_c01,14,1,24,1,6,1,3,black
v_FieldHockeyPenalty_g12_c01,21,5,13,0,5,3,3,white
v_FieldHockeyPenalty_g13_c01,19,4,7,0,13,7,0,white
v_FieldHockeyPenalty_g14_c01,8,0,40,0,0,0,2,black
v_FieldHockeyPenalty_g15_c01,0,1,2,12,35,0,0,indian
v_FieldHockeyPenalty_g16_c01,25,0,0,0,0,1,24,white
v_FieldHockeyPenalty_g17_c01,5,7,30,0,2,5,1,black
v_FieldHockeyPenalty_g18_c01,3,1,15,3,25,0,3,indian
v_FieldHockeyPenalty_g19_c01.,0,0,16,0,34,0,0,indian
v_FieldHockeyPenalty_g20_c01,18,4,6,4,0,9,9,white
v_FieldHockeyPenalty_g21_c01,21,0,6,12,0,11,0,white
v_FieldHockeyPenalty_g22_c01,0,11,0,21,16,1,1,middle eastern
v_FieldHockeyPenalty_g23_c01,0,0,0,1,49,0,0,indian
v_FieldHockeyPenalty_g24_c01,0,47,0,0,0,0,3,asian
v_FieldHockeyPenalty_g25_c01.,7,4,27,0,7,4,1,black
v_FieldHockeyPenalty_g26_c01,40,1,3,1,3,0,2,white
v_FieldHockeyPenalty_g27_c01,0,1,5,11,0,33,0,hispanic
v_FieldHockeyPenalty_g28_c01,29,6,11,0,1,2,1,white
v_FieldHockeyPenalty_g29_c01,38,2,8,0,0,0,2,white
v_FieldHockeyPenalty_g30_c01,12,6,28,1,0,0,3,black
v_FieldHockeyPenalty_g31_c01,0,0,0,0,0,0,49,unknown
v_FieldHockeyPenalty_g32_c01.,0,4,2,0,42,1,1,indian
v_FieldHockeyPenalty_g33_c01,9,2,27,0,1,0,11,black
v_FieldHockeyPenalty_g34_c01,20,5,4,0,0,15,6,white
v_FieldHockeyPenalty_g35_c01,8,39,1,0,0,2,0,asian
v_FieldHockeyPenalty_g36_c01,0,0,4,0,41,5,0,indian
v_FieldHockeyPenalty_g37_c01,0,0,0,0,50,0,0,indian
v_FieldHockeyPenalty_g38_c01,0,1,0,23,15,9,2,middle eastern
v_FieldHockeyPenalty_g39_c01,1,3,1,0,45,0,0,indian
v_FieldHockeyPenalty_g40_c01,8,7,11,2,20,2,0,indian
v_FieldHockeyPenalty_g41_c01,9,3,5,0,31,2,0,indian
v_FieldHockeyPenalty_g42_c01.,13,10,21,0,6,0,0,black
v_FieldHockeyPenalty_g43_c01.,0,0,0,0,50,0,0,indian
v_FieldHockeyPenalty_g44_c01,8,5,7,0,30,0,0,indian
v_FieldHockeyPenalty_g45_c01,2,5,18,1,16,1,7,black
v_FieldHockeyPenalty_g46_c01,14,15,4,0,0,3,14,asian
v_FieldHockeyPenalty_g47_c01,0,0,1,0,49,0,0,indian
v_FieldHockeyPenalty_g48_c01,0,0,6,0,41,2,1,indian
v_FieldHockeyPenalty_g49_c01,6,6,31,0,0,1,6,black
v_FieldHockeyPenalty_g50_c01,0,24,3,0,0,5,18,asian
v_FieldHockeyPenalty_g51_c01,0,0,11,0,39,0,0,indian
v_FieldHockeyPenalty_g52_c01.,11,6,21,2,0,0,10,black
v_FieldHockeyPenalty_g53_c01,17,1,4,3,0,0,25,unknown
v_FieldHockeyPenalty_g54_c01,0,2,2,3,5,0,38,unknown
v_FieldHockeyPenalty_g55_c01,0,0,0,3,0,47,0,hispanic
v_FieldHockeyPenalty_g56_c01,6,0,28,0,7,8,1,black
v_FieldHockeyPenalty_g57_c01,0,1,29,0,20,0,0,black
v_FieldHockeyPenalty_g58_c01,0,0,26,1,22,0,1,black
v_FieldHockeyPenalty_g59_c01,0,2,0,0,46,2,0,indian
v_FieldHockeyPenalty_g60_c01,2,1,1,0,32,3,11,indian
v_FieldHockeyPenalty_g61_c01,5,2,3,0,0,32,8,hispanic
v_FieldHockeyPenalty_g62_c01,3,3,3,12,28,0,1,indian
v_FieldHockeyPenalty_g63_c01,2,1,43,0,0,4,0,black
v_FieldHockeyPenalty_g64_c01,3,8,1,0,0,38,0,hispanic
v_FieldHockeyPenalty_g65_c01.,2,0,3,15,29,0,1,indian
v_FieldHockeyPenalty_g66_c01,2,1,3,12,32,0,0,indian
v_FieldHockeyPenalty_g67_c01,0,0,0,0,50,0,0,indian
v_FieldHockeyPenalty_g68_c01,6,4,9,1,0,2,28,unknown
v_FieldHockeyPenalty_g69_c01,0,0,32,0,17,1,0,black
v_FieldHockeyPenalty_g70_c01,14,11,11,1,8,5,0,white
v_FieldHockeyPenalty_g71_c01.,13,10,7,0,18,1,1,indian
v_FieldHockeyPenalty_g72_c01,7,5,25,0,8,1,4,black
v_FieldHockeyPenalty_g73_c01,10,10,18,0,8,3,1,black
v_FieldHockeyPenalty_g74_c01,9,11,24,0,3,1,2,black
v_FieldHockeyPenalty_g75_c01,4,14,2,0,28,2,0,indian
v_FieldHockeyPenalty_g76_c01,11,1,31,0,0,3,4,black
v_FieldHockeyPenalty_g77_c01,25,0,19,0,0,0,6,white
v_FieldHockeyPenalty_g78_c01,12,4,26,0,3,5,0,black
v_FieldHockeyPenalty_g79_c01,10,7,19,0,8,6,0,black
v_FieldHockeyPenalty_g80_c01,0,0,4,1,41,4,0,indian
v_FieldHockeyPenalty_g81_c01,0,3,2,0,45,0,0,indian
v_FieldHockeyPenalty_g82_c01,0,12,1,1,31,5,0,indian
v_FieldHockeyPenalty_g83_c01,0,0,6,0,42,0,2,indian
v_FieldHockeyPenalty_g84_c01,0,0,0,0,50,0,0,indian
v_FieldHockeyPenalty_g85_c01,1,0,0,0,44,0,5,indian
v_FieldHockeyPenalty_g86_c01,0,0,0,0,50,0,0,indian
v_FloorGymnastics_g01_c01,8,7,1,1,0,0,33,unknown
v_FloorGymnastics_g02_c01.,4,17,12,0,1,12,4,asian
v_FloorGymnastics_g03_c01,13,0,26,0,0,8,3,black
v_FloorGymnastics_g04_c01.,0,21,0,1,22,6,0,indian
v_FloorGymnastics_g05_c01,8,3,7,0,0,0,32,unknown
v_FloorGymnastics_g06_c01,3,15,2,0,5,0,25,unknown
v_FloorGymnastics_g07_c01,6,7,21,9,0,7,0,black
v_FloorGymnastics_g08_c01,23,21,3,0,1,2,0,white
v_FloorGymnastics_g09_c01,46,0,2,0,0,1,1,white
v_FloorGymnastics_g10_c01,45,2,0,1,0,1,1,white
v_FloorGymnastics_g11_c01,17,10,0,1,0,0,22,white
v_FloorGymnastics_g12_c01,27,7,2,3,0,3,8,white
v_FloorGymnastics_g13_c01,2,6,4,4,0,9,25,unknown
v_FloorGymnastics_g14_c01,15,11,0,0,1,7,16,white
v_FloorGymnastics_g15_c01,2,29,8,0,5,6,0,asian
v_FloorGymnastics_g16_c01,13,15,4,1,0,0,17,asian
v_FloorGymnastics_g17_c01,9,35,2,0,1,1,2,asian
v_FloorGymnastics_g18_c01.,2,11,0,2,0,2,33,unknown
v_FloorGymnastics_g19_c01,13,27,4,0,2,0,4,asian
v_FloorGymnastics_g20_c01,16,6,24,0,0,0,4,black
v_FloorGymnastics_g21_c01,0,21,27,0,0,0,2,black
v_FloorGymnastics_g22_c01.,4,5,11,1,0,0,29,unknown
v_FloorGymnastics_g23_c01,18,29,1,0,0,2,0,asian
v_FloorGymnastics_g24_c01,29,6,1,6,0,1,7,white
v_FloorGymnastics_g25_c01,33,10,0,0,0,3,4,white
v_FloorGymnastics_g26_c01.,0,20,3,5,21,0,1,indian
v_FloorGymnastics_g27_c01,0,0,0,0,0,50,0,hispanic
v_FloorGymnastics_g28_c01,4,37,5,0,1,0,3,asian
v_FloorGymnastics_g29_c01,0,41,7,0,0,0,2,asian
v_FloorGymnastics_g30_c01,24,7,6,0,0,0,13,white
v_FloorGymnastics_g31_c01,25,5,0,0,0,0,20,white
v_FloorGymnastics_g32_c01,1,46,0,2,0,1,0,asian
v_FloorGymnastics_g33_c01,0,21,0,0,29,0,0,indian
v_FloorGymnastics_g34_c01,10,25,12,1,0,0,2,asian
v_FloorGymnastics_g35_c01,1,20,19,0,0,1,9,asian
v_FloorGymnastics_g36_c01.,12,34,2,0,0,0,2,asian
v_FloorGymnastics_g37_c01,10,29,1,0,6,0,4,asian
v_FloorGymnastics_g38_c01,12,15,9,3,3,4,4,asian
v_FloorGymnastics_g39_c01.,8,8,19,0,0,0,15,black
v_FloorGymnastics_g40_c01,8,36,1,3,0,1,1,asian
v_FloorGymnastics_g41_c01,10,0,13,0,0,0,27,unknown
v_FloorGymnastics_g42_c01,13,0,3,0,0,0,34,unknown
v_FloorGymnastics_g43_c01.,10,31,6,0,0,1,2,asian
v_FloorGymnastics_g44_c01,2,12,2,11,11,3,9,asian
v_FloorGymnastics_g45_c01.,7,10,27,0,0,4,2,black
v_FloorGymnastics_g46_c01,34,2,0,6,0,4,4,white
v_FloorGymnastics_g47_c01,28,6,7,0,0,0,9,white
v_FloorGymnastics_g48_c01,38,1,7,0,1,1,2,white
v_FloorGymnastics_g49_c01,3,27,6,0,0,2,12,asian
v_FloorGymnastics_g50_c01,19,17,9,0,0,0,5,white
v_FloorGymnastics_g51_c01,10,5,34,0,0,0,1,black
v_FloorGymnastics_g52_c01,0,4,45,0,0,0,1,black
v_FloorGymnastics_g53_c01,18,4,5,0,0,0,23,white
v_FloorGymnastics_g54_c01,0,1,1,12,13,9,14,indian
v_FloorGymnastics_g55_c01,5,11,5,1,0,11,17,asian
v_FloorGymnastics_g56_c01.,20,4,1,0,0,5,20,white
v_FloorGymnastics_g57_c01,38,6,4,0,0,0,2,white
v_FloorGymnastics_g58_c01,39,6,4,0,0,0,1,white
v_FloorGymnastics_g59_c01,10,40,0,0,0,0,0,asian
v_FloorGymnastics_g60_c01,8,13,5,1,2,3,18,asian
v_FloorGymnastics_g61_c01,1,5,22,0,0,5,17,black
v_FloorGymnastics_g62_c01,3,44,1,0,1,1,0,asian
v_FloorGymnastics_g63_c01.,0,31,0,1,18,0,0,asian
v_FloorGymnastics_g64_c01,0,42,1,1,3,1,2,asian
v_FloorGymnastics_g65_c01.,19,7,2,0,0,11,11,white
v_FloorGymnastics_g66_c01,1,18,11,3,11,1,5,asian
v_FloorGymnastics_g67_c01,17,7,14,0,0,0,12,white
v_FloorGymnastics_g68_c01,3,13,9,0,0,3,22,asian
v_FloorGymnastics_g69_c01,15,21,11,0,0,0,3,asian
v_FloorGymnastics_g70_c01,3,5,34,0,0,6,2,black
v_FloorGymnastics_g71_c01,7,20,3,3,1,4,12,asian
v_FloorGymnastics_g72_c01,27,3,19,0,0,1,0,white
v_FrisbeeCatch_g01_c01.,1,29,6,0,0,9,5,asian
v_FrisbeeCatch_g02_c01,23,3,1,0,0,23,0,white
v_FrisbeeCatch_g03_c01,21,2,27,0,0,0,0,black
v_FrisbeeCatch_g04_c01.,32,7,6,0,0,4,1,white
v_FrisbeeCatch_g05_c01,29,3,2,1,0,6,9,white
v_FrisbeeCatch_g06_c01,2,2,3,0,0,1,42,unknown
v_FrisbeeCatch_g07_c01,3,1,46,0,0,0,0,black
v_FrisbeeCatch_g08_c01,2,17,5,6,0,7,13,asian
v_FrisbeeCatch_g09_c01,45,0,0,0,0,1,4,white
v_FrisbeeCatch_g10_c01,15,4,16,6,0,4,5,black
v_FrisbeeCatch_g11_c01,22,2,4,0,0,7,15,white
v_FrisbeeCatch_g12_c01,0,10,0,2,35,2,1,indian
v_FrisbeeCatch_g13_c01,10,18,8,0,0,1,13,asian
v_FrisbeeCatch_g14_c01,27,1,3,16,0,1,2,white
v_FrisbeeCatch_g15_c01,10,2,25,2,0,6,5,black
v_FrisbeeCatch_g16_c01,14,0,4,3,0,4,25,unknown
v_FrisbeeCatch_g17_c01,0,0,0,0,0,0,50,unknown
v_FrisbeeCatch_g18_c01,15,0,2,0,0,1,32,unknown
v_FrisbeeCatch_g19_c01,3,8,26,3,4,1,5,black
v_FrisbeeCatch_g20_c01,25,5,0,4,0,4,12,white
v_FrisbeeCatch_g21_c01,20,1,13,0,0,8,8,white
v_FrisbeeCatch_g22_c01,6,3,8,1,1,16,15,hispanic
v_FrisbeeCatch_g23_c01,3,2,0,0,0,0,45,unknown
v_FrisbeeCatch_g24_c01,1,0,4,0,0,2,43,unknown
v_FrisbeeCatch_g25_c01,4,0,24,0,0,0,22,black
v_FrisbeeCatch_g26_c01,6,8,23,0,0,4,9,black
v_FrisbeeCatch_g27_c01.,20,0,10,0,2,11,7,white
v_FrisbeeCatch_g28_c01,11,3,35,0,0,0,1,black
v_FrisbeeCatch_g29_c01.,5,5,10,1,0,4,25,unknown
v_FrisbeeCatch_g30_c01.,41,2,1,0,0,3,3,white
v_FrisbeeCatch_g31_c01,17,4,18,0,0,10,1,black
v_FrisbeeCatch_g32_c01,4,0,40,0,0,3,3,black
v_FrisbeeCatch_g33_c01,21,2,13,0,0,11,3,white
v_FrisbeeCatch_g34_c01,4,3,38,0,0,0,5,black
v_FrisbeeCatch_g35_c01,3,8,2,0,0,18,19,hispanic
v_FrisbeeCatch_g36_c01,12,5,1,2,0,2,28,unknown
v_FrisbeeCatch_g37_c01,22,0,11,1,0,16,0,white
v_FrisbeeCatch_g38_c01.,30,1,0,1,0,11,7,white
v_FrisbeeCatch_g39_c01,9,5,7,1,0,8,20,white
v_FrisbeeCatch_g40_c01,2,0,0,0,0,1,47,unknown
v_FrisbeeCatch_g41_c01,0,1,31,0,0,11,7,black
v_FrisbeeCatch_g42_c01,11,27,1,0,0,5,6,asian
v_FrisbeeCatch_g43_c01,1,0,6,0,0,0,43,unknown
v_FrisbeeCatch_g44_c01,4,8,8,0,0,3,27,unknown
v_FrisbeeCatch_g45_c01,15,1,2,0,0,17,15,hispanic
v_FrisbeeCatch_g46_c01,9,4,31,0,0,3,3,black
v_FrisbeeCatch_g47_c01,8,4,6,0,0,13,19,hispanic
v_FrisbeeCatch_g48_c01,31,8,0,0,0,10,1,white
v_FrisbeeCatch_g49_c01,17,5,19,1,0,1,7,black
v_FrisbeeCatch_g50_c01.,0,0,0,0,0,0,50,unknown
v_FrisbeeCatch_g51_c01,7,8,5,0,1,10,19,hispanic
v_FrisbeeCatch_g52_c01,0,0,8,0,0,0,42,unknown
v_FrisbeeCatch_g53_c01,3,0,46,0,0,1,0,black
v_FrisbeeCatch_g54_c01,19,18,7,0,0,1,5,white
v_FrisbeeCatch_g55_c01,10,0,35,0,0,2,3,black
v_FrisbeeCatch_g56_c01,19,6,10,2,0,10,3,white
v_FrisbeeCatch_g57_c01,15,4,15,2,0,11,3,white
v_FrisbeeCatch_g58_c01,8,5,26,2,0,8,1,black
v_FrisbeeCatch_g59_c01,7,4,14,4,0,5,16,black
v_FrisbeeCatch_g60_c01,4,12,19,1,0,0,14,black
v_FrisbeeCatch_g61_c01,25,3,3,3,0,1,15,white
v_FrisbeeCatch_g62_c01,22,2,17,0,0,7,2,white
v_FrisbeeCatch_g63_c01,16,9,10,6,0,0,9,white
v_FrisbeeCatch_g64_c01,11,4,2,0,0,31,2,hispanic
v_FrisbeeCatch_g65_c01,12,6,29,1,0,1,1,black
v_FrisbeeCatch_g66_c01,7,1,1,0,0,36,5,hispanic
v_FrisbeeCatch_g67_c01,14,0,28,0,0,0,8,black
v_FrisbeeCatch_g68_c01,9,5,11,0,0,5,20,black
v_FrisbeeCatch_g69_c01,3,2,12,0,0,16,17,hispanic
v_FrisbeeCatch_g70_c01,7,28,11,0,0,0,4,asian
v_FrisbeeCatch_g71_c01,18,11,2,0,0,9,10,white
v_FrisbeeCatch_g72_c01,14,1,8,0,0,6,21,white
v_FrisbeeCatch_g73_c01,14,1,32,0,0,0,3,black
v_FrisbeeCatch_g74_c01.,14,0,2,0,0,32,2,hispanic
v_FrisbeeCatch_g75_c01,4,13,1,0,0,5,27,unknown
v_FrisbeeCatch_g76_c01,3,11,3,2,2,11,18,asian
v_FrisbeeCatch_g77_c01,0,0,5,0,0,0,45,unknown
v_FrisbeeCatch_g78_c01,15,3,14,0,0,3,15,white
v_FrisbeeCatch_g79_c01.,13,5,21,0,0,0,11,black
v_FrisbeeCatch_g80_c01,30,2,11,0,0,5,2,white
v_FrisbeeCatch_g81_c01,2,4,8,0,0,32,4,hispanic
v_FrisbeeCatch_g82_c01,2,25,1,1,0,1,20,asian
v_FrisbeeCatch_g83_c01,1,0,1,0,0,18,30,unknown
v_FrisbeeCatch_g84_c01.,11,7,8,6,0,13,5,hispanic
v_FrontCrawl_g01_c01,28,2,9,3,0,5,3,white
v_FrontCrawl_g02_c01,1,2,37,1,0,0,9,black
v_FrontCrawl_g03_c01,2,16,5,6,11,7,3,asian
v_FrontCrawl_g04_c01,32,9,1,1,0,2,5,white
v_FrontCrawl_g05_c01,0,0,46,2,0,1,1,black
v_FrontCrawl_g06_c01,42,2,5,0,0,0,1,white
v_FrontCrawl_g07_c01,1,0,1,0,0,48,0,hispanic
v_FrontCrawl_g08_c01,34,3,4,0,0,1,8,white
v_FrontCrawl_g09_c01,1,0,49,0,0,0,0,black
v_FrontCrawl_g100_c01,0,1,49,0,0,0,0,black
v_FrontCrawl_g101_c01,2,3,30,1,2,5,7,black
v_FrontCrawl_g102_c01,8,12,4,10,0,8,8,asian
v_FrontCrawl_g103_c01,13,1,2,0,0,28,6,hispanic
v_FrontCrawl_g104_c01,22,12,6,1,0,0,9,white
v_FrontCrawl_g105_c01,4,1,32,0,2,1,10,black
v_FrontCrawl_g106_c01,5,2,10,5,0,22,6,hispanic
v_FrontCrawl_g107_c01.,4,3,26,11,1,0,5,black
v_FrontCrawl_g108_c01,1,12,6,8,0,9,14,asian
v_FrontCrawl_g109_c01,37,12,0,0,0,1,0,white
v_FrontCrawl_g10_c01,4,32,2,0,0,2,10,asian
v_FrontCrawl_g110_c01,20,0,2,4,0,3,21,white
v_FrontCrawl_g111_c01,7,4,1,0,0,0,38,unknown
v_FrontCrawl_g112_c01,1,1,25,0,0,3,20,black
v_FrontCrawl_g113_c01,1,0,34,0,0,3,12,black
v_FrontCrawl_g114_c01,0,2,36,0,3,5,4,black
v_FrontCrawl_g115_c01,21,7,19,1,0,0,2,white
v_FrontCrawl_g116_c01,2,2,37,1,0,3,5,black
v_FrontCrawl_g117_c01.,38,1,6,4,0,1,0,white
v_FrontCrawl_g118_c01.,15,2,24,0,0,9,0,black
v_FrontCrawl_g119_c01,3,0,44,0,0,1,2,black
v_FrontCrawl_g11_c01,11,23,3,5,1,0,7,asian
v_FrontCrawl_g120_c01,0,5,0,0,0,1,44,unknown
v_FrontCrawl_g121_c01,0,0,45,0,1,2,2,black
v_FrontCrawl_g122_c01,32,15,0,0,0,0,3,white
v_FrontCrawl_g123_c01,1,0,49,0,0,0,0,black
v_FrontCrawl_g124_c01.,18,7,0,0,0,14,11,white
v_FrontCrawl_g125_c01.,32,6,0,1,0,5,6,white
v_FrontCrawl_g126_c01,0,0,41,2,0,1,6,black
v_FrontCrawl_g127_c01,15,5,18,4,1,0,7,black
v_FrontCrawl_g128_c01,0,0,49,0,0,0,1,black
v_FrontCrawl_g129_c01.,37,4,1,7,0,1,0,white
v_FrontCrawl_g12_c01,0,1,46,1,0,2,0,black
v_FrontCrawl_g130_c01.,2,23,2,3,1,5,14,asian
v_FrontCrawl_g131_c01,0,2,45,2,0,0,1,black
v_FrontCrawl_g132_c01,10,1,5,3,1,21,9,hispanic
v_FrontCrawl_g133_c01,1,0,16,1,0,29,3,hispanic
v_FrontCrawl_g134_c01,0,0,50,0,0,0,0,black
v_FrontCrawl_g135_c01.,26,6,1,7,0,7,3,white
v_FrontCrawl_g136_c01,3,1,32,0,1,3,10,black
v_FrontCrawl_g137_c01.,7,1,5,0,0,35,2,hispanic
v_FrontCrawl_g138_c01,8,2,2,0,0,6,32,unknown
v_FrontCrawl_g139_c01.,9,20,0,0,0,21,0,hispanic
v_FrontCrawl_g13_c01.,46,0,4,0,0,0,0,white
v_FrontCrawl_g140_c01,2,0,46,0,0,0,2,black
v_FrontCrawl_g141_c01,9,1,38,1,0,0,1,black
v_FrontCrawl_g142_c01,0,1,45,0,1,3,0,black
v_FrontCrawl_g143_c01,32,0,12,4,0,2,0,white
v_FrontCrawl_g144_c01,30,1,0,13,0,4,2,white
v_FrontCrawl_g145_c01,50,0,0,0,0,0,0,white
v_FrontCrawl_g146_c01.,8,28,3,0,0,11,0,asian
v_FrontCrawl_g147_c01.,0,2,43,3,1,0,1,black
v_FrontCrawl_g148_c01,0,50,0,0,0,0,0,asian
v_FrontCrawl_g149_c01.,34,5,3,0,0,1,7,white
v_FrontCrawl_g14_c01,5,4,9,1,5,20,6,hispanic
v_FrontCrawl_g150_c01.,16,20,7,0,0,1,6,asian
v_FrontCrawl_g151_c01.,0,0,50,0,0,0,0,black
v_FrontCrawl_g152_c01,15,8,3,6,0,3,15,white
v_FrontCrawl_g153_c01,1,4,35,0,0,4,6,black
v_FrontCrawl_g154_c01.,0,0,0,0,0,50,0,hispanic
v_FrontCrawl_g155_c01,50,0,0,0,0,0,0,white
v_FrontCrawl_g156_c01,0,6,7,0,0,37,0,hispanic
v_FrontCrawl_g157_c01,0,0,1,0,0,47,2,hispanic
v_FrontCrawl_g158_c01,7,2,15,3,0,6,17,black
v_FrontCrawl_g159_c01,31,1,2,6,0,9,1,white
v_FrontCrawl_g15_c01,3,7,6,4,1,6,23,asian
v_FrontCrawl_g160_c01,0,0,45,5,0,0,0,black
v_FrontCrawl_g161_c01,20,0,2,4,0,3,21,white
v_FrontCrawl_g16_c01,34,16,0,0,0,0,0,white
v_FrontCrawl_g17_c01,6,7,21,9,0,7,0,black
v_FrontCrawl_g18_c01,20,1,22,0,0,6,1,black
v_FrontCrawl_g19_c01,2,1,38,1,0,4,4,black
v_FrontCrawl_g20_c01,3,2,30,4,3,8,0,black
v_FrontCrawl_g21_c01,1,1,41,0,2,3,2,black
v_FrontCrawl_g22_c01,0,0,0,0,0,50,0,hispanic
v_FrontCrawl_g23_c01.,2,0,47,0,0,0,1,black
v_FrontCrawl_g24_c01,7,1,28,2,0,5,7,black
v_FrontCrawl_g25_c01,0,1,41,0,0,2,6,black
v_FrontCrawl_g26_c01.,0,0,50,0,0,0,0,black
v_FrontCrawl_g27_c01,11,0,31,2,0,6,0,black
v_FrontCrawl_g28_c01,0,0,45,5,0,0,0,black
v_FrontCrawl_g29_c01,6,1,30,0,2,5,6,black
v_FrontCrawl_g30_c01,7,0,40,0,0,0,3,black
v_FrontCrawl_g31_c01,1,2,38,5,0,0,4,black
v_FrontCrawl_g32_c01.,3,0,9,38,0,0,0,middle eastern
v_FrontCrawl_g33_c01,1,1,43,3,0,1,1,black
v_FrontCrawl_g34_c01,4,0,43,0,0,3,0,black
v_FrontCrawl_g35_c01,5,3,7,6,0,6,22,black
v_FrontCrawl_g36_c01,6,0,36,2,0,4,2,black
v_FrontCrawl_g37_c01.,1,0,47,0,0,0,2,black
v_FrontCrawl_g38_c01,0,0,46,0,0,2,2,black
v_FrontCrawl_g39_c01,0,0,33,0,0,0,17,black
v_FrontCrawl_g40_c01,0,0,42,1,0,3,4,black
v_FrontCrawl_g41_c01,0,0,2,0,1,0,47,unknown
v_FrontCrawl_g42_c01,2,0,43,1,1,0,3,black
v_FrontCrawl_g43_c01,11,2,14,0,0,23,0,hispanic
v_FrontCrawl_g44_c01,6,2,0,2,1,4,35,unknown
v_FrontCrawl_g45_c01,4,0,46,0,0,0,0,black
v_FrontCrawl_g46_c01.,1,17,6,3,0,0,23,asian
v_FrontCrawl_g47_c01,2,1,32,7,3,0,5,black
v_FrontCrawl_g48_c01,0,1,6,11,0,16,16,hispanic
v_FrontCrawl_g49_c01,11,3,4,0,0,4,28,unknown
v_FrontCrawl_g50_c01,0,0,49,1,0,0,0,black
v_FrontCrawl_g51_c01,15,10,2,0,0,10,13,white
v_FrontCrawl_g52_c01,1,6,1,0,16,25,1,hispanic
v_FrontCrawl_g53_c01,22,2,0,7,0,0,19,white
v_FrontCrawl_g54_c01,0,5,17,23,2,2,1,middle eastern
v_FrontCrawl_g55_c01,14,19,2,0,0,15,0,asian
v_FrontCrawl_g56_c01.,9,1,24,0,0,12,3,black
v_FrontCrawl_g57_c01,8,6,3,12,6,8,7,middle eastern
v_FrontCrawl_g58_c01,1,0,28,0,0,1,20,black
v_FrontCrawl_g59_c01,0,0,46,1,0,2,1,black
v_FrontCrawl_g60_c01,0,0,0,0,0,50,0,hispanic
v_FrontCrawl_g61_c01,0,1,0,47,1,1,0,middle eastern
v_FrontCrawl_g62_c01,6,33,0,1,0,4,6,asian
v_FrontCrawl_g63_c01,17,8,13,0,0,9,3,white
v_FrontCrawl_g64_c01,36,6,4,0,0,4,0,white
v_FrontCrawl_g65_c01,7,0,43,0,0,0,0,black
v_FrontCrawl_g66_c01,17,20,7,0,0,5,1,asian
